# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
1295 847 0
1296 1083 0
1297 755 44.5828362
1298 528 0
1299 732 38.1083069
1300 667 0
1301 722 0
1302 844 0
1303 57 41.9356232
1304 19 0
1305 19 0
1306 152 0
1307 717 0
1308 1037 51.6885605
1309 546 75.1295319
1310 459 35.3752861
1311 45 41.5576363
1312 461 0
1313 819 47.4984932
1314 22 17.5193119
1315 48 0
1316 807 40.0076714
1317 402 0
1318 447 31.8605957
1319 297 0
1320 595 0
1321 335 0
1322 371 40.3085022
1323 197 26.6015663
1324 849 32.6096573
1325 129 0
1326 650 57.4224129
1327 977 37.1506996
1328 1124 27.9357376
1329 813 0
1330 140 0
1331 1154 24.6260681
1332 1153 8.61839104
1333 822 0
1334 11 0
1335 904 0
1336 91 0
1337 95 48.6930771
1338 558 0
1339 54 0
1340 554 33.7087517
1341 11 0
1342 966 34.3881264
1343 812 46.0716553
1344 85 50.5856018
1345 36 0
1346 402 49.8198433
1347 874 42.2615356
1348 380 0
1349 54 0
1350 315 39.8452911
1351 11 0
1352 874 21.5678329
1353 813 0
1354 1037 51.6885605
1355 1116 0
1356 507 0
1357 11 0
1358 874 21.5678329
1359 46 0
1360 47 0
1361 402 49.8198433
1362 91 45.7722893
1363 1150 44.0694237
1364 161 0
1365 738 43.4076996
1366 287 52.2965088
1367 696 46.8762779
1368 807 40.0076714
1369 576 0
1370 658 27.3507652
